     <bin>     <x>       <Pt>      <z>        <Q2>     <y>     <Yield>   <Astat>
     6137     0.000     0.000     0.000     0.000     0.000        0     0.000
     6138     0.000     0.000     0.000     0.000     0.000        0     0.000
     6139     0.000     0.000     0.000     0.000     0.000        0     0.000
     6140     0.000     0.000     0.000     0.000     0.000        0     0.000
     6141     0.000     0.000     0.000     0.000     0.000        0     0.000
     6142     0.000     0.000     0.000     0.000     0.000        0     0.000
     6143     0.000     0.000     0.000     0.000     0.000        0     0.000
     6144     0.000     0.000     0.000     0.000     0.000        0     0.000
     6145     0.000     0.000     0.000     0.000     0.000        0     0.000
     6146     0.000     0.000     0.000     0.000     0.000        0     0.000
     6147     0.000     0.000     0.000     0.000     0.000        0     0.000
     6148     0.000     0.000     0.000     0.000     0.000        0     0.000
     6149     0.000     0.000     0.000     0.000     0.000        0     0.000
     6150     0.419     0.144     0.275     7.053     0.815        1     2.981
     6151     0.413     0.248     0.242     7.133     0.836      124     0.268
     6152     0.413     0.378     0.244     7.117     0.835      288     0.176
     6153     0.413     0.527     0.242     7.118     0.836      306     0.170
     6154     0.413     0.675     0.242     7.121     0.835      322     0.166
     6155     0.413     0.823     0.245     7.124     0.836      210     0.206
     6156     0.413     0.971     0.244     7.113     0.834      125     0.267
     6157     0.413     1.118     0.258     7.126     0.836       47     0.435
     6158     0.414     1.223     0.285     7.136     0.834        8     1.054
     6159     0.000     0.000     0.000     0.000     0.000        0     0.000
     6160     0.462     0.127     0.252     7.331     0.770      149     0.244
     6161     0.454     0.239     0.245     7.426     0.793     1543     0.076
     6162     0.453     0.378     0.244     7.454     0.797     2690     0.057
     6163     0.452     0.524     0.242     7.452     0.798     2857     0.056
     6164     0.453     0.673     0.242     7.461     0.799     2536     0.059
     6165     0.453     0.821     0.245     7.459     0.798     2109     0.065
     6166     0.452     0.967     0.249     7.467     0.801     1188     0.086
     6167     0.445     1.096     0.264     7.481     0.815      283     0.177
     6168     0.430     1.217     0.293     7.363     0.828        6     1.217
     6169     0.000     0.000     0.000     0.000     0.000        0     0.000
     6170     0.513     0.110     0.250     7.566     0.715      507     0.132
     6171     0.510     0.234     0.244     7.787     0.740     2350     0.061
     6172     0.509     0.377     0.244     7.835     0.746     3331     0.052
     6173     0.509     0.524     0.243     7.853     0.748     3095     0.054
     6174     0.509     0.675     0.242     7.852     0.748     3164     0.053
     6175     0.509     0.819     0.244     7.885     0.751     2223     0.063
     6176     0.505     0.955     0.255     8.093     0.777      827     0.104
     6177     0.495     1.081     0.278     8.381     0.820       48     0.430
     6178     0.000     0.000     0.000     0.000     0.000        0     0.000
     6179     0.000     0.000     0.000     0.000     0.000        0     0.000
     6180     0.570     0.101     0.250     7.894     0.671      733     0.110
     6181     0.569     0.231     0.243     8.068     0.687     2260     0.063
     6182     0.569     0.373     0.244     8.143     0.694     2978     0.055
     6183     0.569     0.524     0.243     8.164     0.695     2616     0.058
     6184     0.568     0.673     0.242     8.217     0.701     2607     0.058
     6185     0.564     0.807     0.250     8.515     0.731     1217     0.085
     6186     0.557     0.934     0.268     9.003     0.782      131     0.260
     6187     0.000     0.000     0.000     0.000     0.000        0     0.000
     6188     0.000     0.000     0.000     0.000     0.000        0     0.000
     6189     0.000     0.000     0.000     0.000     0.000        0     0.000
     6190     0.629     0.101     0.247     8.112     0.625      745     0.109
     6191     0.628     0.227     0.245     8.192     0.633     1892     0.069
     6192     0.628     0.374     0.244     8.243     0.637     2070     0.066
     6193     0.626     0.523     0.245     8.279     0.641     1725     0.072
     6194     0.623     0.663     0.247     8.575     0.667     1146     0.088
     6195     0.616     0.790     0.259     9.302     0.732      202     0.210
     6196     0.000     0.000     0.000     0.000     0.000        0     0.000
     6197     0.000     0.000     0.000     0.000     0.000        0     0.000
     6198     0.000     0.000     0.000     0.000     0.000        0     0.000
     6199     0.000     0.000     0.000     0.000     0.000        0     0.000
     6200     0.000     0.000     0.000     0.000     0.000        0     0.000
     6201     0.000     0.000     0.000     0.000     0.000        0     0.000
     6202     0.000     0.000     0.000     0.000     0.000        0     0.000
     6203     0.000     0.000     0.000     0.000     0.000        0     0.000
     6204     0.000     0.000     0.000     0.000     0.000        0     0.000
     6205     0.000     0.000     0.000     0.000     0.000        0     0.000
     6206     0.000     0.000     0.000     0.000     0.000        0     0.000
     6207     0.000     0.000     0.000     0.000     0.000        0     0.000
     6208     0.000     0.000     0.000     0.000     0.000        0     0.000
     6209     0.000     0.000     0.000     0.000     0.000        0     0.000
     6210     0.000     0.000     0.000     0.000     0.000        0     0.000
     6211     0.000     0.000     0.000     0.000     0.000        0     0.000
     6212     0.000     0.000     0.000     0.000     0.000        0     0.000
     6213     0.000     0.000     0.000     0.000     0.000        0     0.000
     6214     0.000     0.000     0.000     0.000     0.000        0     0.000
     6215     0.000     0.000     0.000     0.000     0.000        0     0.000
     6216     0.000     0.000     0.000     0.000     0.000        0     0.000
     6217     0.000     0.000     0.000     0.000     0.000        0     0.000
     6218     0.000     0.000     0.000     0.000     0.000        0     0.000
     6219     0.000     0.000     0.000     0.000     0.000        0     0.000
     6220     0.000     0.000     0.000     0.000     0.000        0     0.000
     6221     0.000     0.000     0.000     0.000     0.000        0     0.000
     6222     0.000     0.000     0.000     0.000     0.000        0     0.000
     6223     0.000     0.000     0.000     0.000     0.000        0     0.000
     6224     0.000     0.000     0.000     0.000     0.000        0     0.000
     6225     0.000     0.000     0.000     0.000     0.000        0     0.000
     6226     0.000     0.000     0.000     0.000     0.000        0     0.000
     6227     0.000     0.000     0.000     0.000     0.000        0     0.000
     6228     0.000     0.000     0.000     0.000     0.000        0     0.000
     6229     0.000     0.000     0.000     0.000     0.000        0     0.000
     6230     0.000     0.000     0.000     0.000     0.000        0     0.000
     6231     0.000     0.000     0.000     0.000     0.000        0     0.000
     6232     0.000     0.000     0.000     0.000     0.000        0     0.000
     6233     0.000     0.000     0.000     0.000     0.000        0     0.000
     6234     0.000     0.000     0.000     0.000     0.000        0     0.000
     6235     0.000     0.000     0.000     0.000     0.000        0     0.000
     6236     0.000     0.000     0.000     0.000     0.000        0     0.000
     6237     0.000     0.000     0.000     0.000     0.000        0     0.000
     6238     0.000     0.000     0.000     0.000     0.000        0     0.000
     6239     0.000     0.000     0.000     0.000     0.000        0     0.000
     6240     0.000     0.000     0.000     0.000     0.000        0     0.000
     6241     0.000     0.000     0.000     0.000     0.000        0     0.000
     6242     0.000     0.000     0.000     0.000     0.000        0     0.000
     6243     0.000     0.000     0.000     0.000     0.000        0     0.000
     6244     0.000     0.000     0.000     0.000     0.000        0     0.000
     6245     0.000     0.000     0.000     0.000     0.000        0     0.000
     6246     0.000     0.000     0.000     0.000     0.000        0     0.000
     6247     0.000     0.000     0.000     0.000     0.000        0     0.000
     6248     0.000     0.000     0.000     0.000     0.000        0     0.000
     6249     0.000     0.000     0.000     0.000     0.000        0     0.000
     6250     0.420     0.129     0.344     7.055     0.814        1     2.981
     6251     0.413     0.249     0.346     7.119     0.836       72     0.351
     6252     0.412     0.382     0.342     7.115     0.836      118     0.274
     6253     0.414     0.525     0.344     7.130     0.835      134     0.258
     6254     0.412     0.673     0.346     7.116     0.837      110     0.284
     6255     0.413     0.824     0.341     7.104     0.834      111     0.283
     6256     0.413     0.978     0.340     7.122     0.835       63     0.376
     6257     0.413     1.122     0.344     7.116     0.835       43     0.455
     6258     0.410     1.252     0.353     7.118     0.841       25     0.596
     6259     0.000     0.000     0.000     0.000     0.000        0     0.000
     6260     0.457     0.117     0.347     7.324     0.777      157     0.238
     6261     0.454     0.238     0.347     7.413     0.791      888     0.100
     6262     0.454     0.379     0.346     7.449     0.796     1350     0.081
     6263     0.454     0.523     0.344     7.454     0.797     1395     0.080
     6264     0.452     0.672     0.344     7.446     0.798     1176     0.087
     6265     0.453     0.822     0.344     7.438     0.796      874     0.101
     6266     0.452     0.969     0.344     7.458     0.800      636     0.118
     6267     0.451     1.114     0.347     7.495     0.806      412     0.147
     6268     0.439     1.236     0.355     7.474     0.825       61     0.382
     6269     0.000     0.000     0.000     0.000     0.000        0     0.000
     6270     0.512     0.101     0.349     7.570     0.717      462     0.139
     6271     0.511     0.231     0.347     7.788     0.739     1257     0.084
     6272     0.510     0.377     0.345     7.826     0.744     1739     0.071
     6273     0.510     0.523     0.347     7.836     0.745     1736     0.072
     6274     0.510     0.673     0.346     7.853     0.747     1367     0.081
     6275     0.510     0.820     0.345     7.828     0.745     1062     0.091
     6276     0.508     0.966     0.343     7.968     0.760      726     0.111
     6277     0.499     1.098     0.354     8.225     0.799      171     0.228
     6278     0.000     0.000     0.000     0.000     0.000        0     0.000
     6279     0.000     0.000     0.000     0.000     0.000        0     0.000
     6280     0.570     0.096     0.349     7.888     0.671      635     0.118
     6281     0.569     0.229     0.347     8.066     0.688     1350     0.081
     6282     0.569     0.377     0.345     8.148     0.694     1575     0.075
     6283     0.569     0.523     0.347     8.141     0.694     1615     0.074
     6284     0.569     0.671     0.345     8.158     0.695     1126     0.089
     6285     0.568     0.818     0.344     8.349     0.712      740     0.110
     6286     0.560     0.948     0.346     8.812     0.762      246     0.190
     6287     0.544     1.058     0.367     9.099     0.810        3     1.721
     6288     0.000     0.000     0.000     0.000     0.000        0     0.000
     6289     0.000     0.000     0.000     0.000     0.000        0     0.000
     6290     0.629     0.097     0.348     8.126     0.626      626     0.119
     6291     0.629     0.225     0.346     8.127     0.627     1118     0.089
     6292     0.628     0.375     0.346     8.221     0.635     1162     0.087
     6293     0.628     0.522     0.347     8.275     0.638     1064     0.091
     6294     0.625     0.664     0.347     8.405     0.652      684     0.114
     6295     0.617     0.800     0.351     8.999     0.706      168     0.230
     6296     0.608     0.923     0.353     9.701     0.773        8     1.054
     6297     0.000     0.000     0.000     0.000     0.000        0     0.000
     6298     0.000     0.000     0.000     0.000     0.000        0     0.000
     6299     0.000     0.000     0.000     0.000     0.000        0     0.000
     6300     0.000     0.000     0.000     0.000     0.000        0     0.000
     6301     0.000     0.000     0.000     0.000     0.000        0     0.000
     6302     0.000     0.000     0.000     0.000     0.000        0     0.000
     6303     0.000     0.000     0.000     0.000     0.000        0     0.000
     6304     0.000     0.000     0.000     0.000     0.000        0     0.000
     6305     0.000     0.000     0.000     0.000     0.000        0     0.000
     6306     0.000     0.000     0.000     0.000     0.000        0     0.000
     6307     0.000     0.000     0.000     0.000     0.000        0     0.000
     6308     0.000     0.000     0.000     0.000     0.000        0     0.000
     6309     0.000     0.000     0.000     0.000     0.000        0     0.000
     6310     0.000     0.000     0.000     0.000     0.000        0     0.000
     6311     0.000     0.000     0.000     0.000     0.000        0     0.000
     6312     0.000     0.000     0.000     0.000     0.000        0     0.000
     6313     0.000     0.000     0.000     0.000     0.000        0     0.000
     6314     0.000     0.000     0.000     0.000     0.000        0     0.000
     6315     0.000     0.000     0.000     0.000     0.000        0     0.000
     6316     0.000     0.000     0.000     0.000     0.000        0     0.000
     6317     0.000     0.000     0.000     0.000     0.000        0     0.000
     6318     0.000     0.000     0.000     0.000     0.000        0     0.000
     6319     0.000     0.000     0.000     0.000     0.000        0     0.000
     6320     0.000     0.000     0.000     0.000     0.000        0     0.000
     6321     0.000     0.000     0.000     0.000     0.000        0     0.000
     6322     0.000     0.000     0.000     0.000     0.000        0     0.000
     6323     0.000     0.000     0.000     0.000     0.000        0     0.000
     6324     0.000     0.000     0.000     0.000     0.000        0     0.000
     6325     0.000     0.000     0.000     0.000     0.000        0     0.000
     6326     0.000     0.000     0.000     0.000     0.000        0     0.000
     6327     0.000     0.000     0.000     0.000     0.000        0     0.000
     6328     0.000     0.000     0.000     0.000     0.000        0     0.000
     6329     0.000     0.000     0.000     0.000     0.000        0     0.000
     6330     0.000     0.000     0.000     0.000     0.000        0     0.000
     6331     0.000     0.000     0.000     0.000     0.000        0     0.000
     6332     0.000     0.000     0.000     0.000     0.000        0     0.000
     6333     0.000     0.000     0.000     0.000     0.000        0     0.000
     6334     0.000     0.000     0.000     0.000     0.000        0     0.000
     6335     0.000     0.000     0.000     0.000     0.000        0     0.000
     6336     0.000     0.000     0.000     0.000     0.000        0     0.000
     6337     0.000     0.000     0.000     0.000     0.000        0     0.000
     6338     0.000     0.000     0.000     0.000     0.000        0     0.000
     6339     0.000     0.000     0.000     0.000     0.000        0     0.000
     6340     0.000     0.000     0.000     0.000     0.000        0     0.000
     6341     0.000     0.000     0.000     0.000     0.000        0     0.000
     6342     0.000     0.000     0.000     0.000     0.000        0     0.000
     6343     0.000     0.000     0.000     0.000     0.000        0     0.000
     6344     0.000     0.000     0.000     0.000     0.000        0     0.000
     6345     0.000     0.000     0.000     0.000     0.000        0     0.000
     6346     0.000     0.000     0.000     0.000     0.000        0     0.000
     6347     0.000     0.000     0.000     0.000     0.000        0     0.000
     6348     0.000     0.000     0.000     0.000     0.000        0     0.000
     6349     0.000     0.000     0.000     0.000     0.000        0     0.000
     6350     0.416     0.112     0.460     7.091     0.825        2     2.108
     6351     0.413     0.239     0.452     7.106     0.835       30     0.544
     6352     0.413     0.379     0.453     7.116     0.834       78     0.338
     6353     0.414     0.536     0.446     7.117     0.834       82     0.329
     6354     0.413     0.672     0.446     7.117     0.835       70     0.356
     6355     0.413     0.810     0.445     7.115     0.835       67     0.364
     6356     0.413     0.969     0.447     7.111     0.834       31     0.535
     6357     0.412     1.128     0.446     7.101     0.836       44     0.449
     6358     0.413     1.280     0.457     7.143     0.837       24     0.609
     6359     0.403     1.365     0.448     7.026     0.844        2     2.108
     6360     0.462     0.103     0.447     7.321     0.768      129     0.262
     6361     0.456     0.236     0.447     7.440     0.791      528     0.130
     6362     0.454     0.375     0.446     7.430     0.793      753     0.109
     6363     0.454     0.525     0.447     7.450     0.795      820     0.104
     6364     0.453     0.670     0.446     7.445     0.797      713     0.112
     6365     0.453     0.820     0.445     7.446     0.796      513     0.132
     6366     0.454     0.973     0.445     7.455     0.796      372     0.155
     6367     0.452     1.118     0.447     7.468     0.801      257     0.186
     6368     0.443     1.242     0.448     7.504     0.820       56     0.398
     6369     0.000     0.000     0.000     0.000     0.000        0     0.000
     6370     0.513     0.094     0.448     7.624     0.720      377     0.154
     6371     0.512     0.231     0.448     7.741     0.733      897     0.100
     6372     0.510     0.375     0.446     7.820     0.743     1127     0.089
     6373     0.510     0.525     0.449     7.804     0.742     1129     0.089
     6374     0.511     0.670     0.449     7.880     0.748      898     0.099
     6375     0.510     0.817     0.446     7.872     0.748      647     0.117
     6376     0.508     0.966     0.446     7.948     0.758      404     0.148
     6377     0.499     1.099     0.441     8.178     0.794      121     0.271
     6378     0.487     1.211     0.468     8.401     0.835        5     1.333
     6379     0.000     0.000     0.000     0.000     0.000        0     0.000
     6380     0.569     0.099     0.448     7.942     0.676      539     0.128
     6381     0.571     0.226     0.447     7.989     0.679     1012     0.094
     6382     0.570     0.377     0.446     8.067     0.686     1125     0.089
     6383     0.570     0.523     0.447     8.094     0.689     1070     0.091
     6384     0.568     0.671     0.449     8.128     0.694      785     0.106
     6385     0.566     0.814     0.448     8.296     0.710      456     0.140
     6386     0.561     0.958     0.445     8.760     0.757      135     0.257
     6387     0.554     1.075     0.435     9.245     0.809       12     0.861
     6388     0.000     0.000     0.000     0.000     0.000        0     0.000
     6389     0.000     0.000     0.000     0.000     0.000        0     0.000
     6390     0.629     0.099     0.448     8.137     0.627      426     0.144
     6391     0.629     0.227     0.449     8.137     0.627      846     0.102
     6392     0.627     0.376     0.451     8.228     0.636      878     0.101
     6393     0.627     0.521     0.448     8.283     0.641      773     0.107
     6394     0.622     0.665     0.448     8.453     0.658      431     0.144
     6395     0.617     0.801     0.446     9.058     0.712       96     0.304
     6396     0.621     0.921     0.401     9.886     0.771        1     2.981
     6397     0.000     0.000     0.000     0.000     0.000        0     0.000
     6398     0.000     0.000     0.000     0.000     0.000        0     0.000
     6399     0.000     0.000     0.000     0.000     0.000        0     0.000
     6400     0.000     0.000     0.000     0.000     0.000        0     0.000
     6401     0.000     0.000     0.000     0.000     0.000        0     0.000
     6402     0.000     0.000     0.000     0.000     0.000        0     0.000
     6403     0.000     0.000     0.000     0.000     0.000        0     0.000
     6404     0.000     0.000     0.000     0.000     0.000        0     0.000
     6405     0.000     0.000     0.000     0.000     0.000        0     0.000
     6406     0.000     0.000     0.000     0.000     0.000        0     0.000
     6407     0.000     0.000     0.000     0.000     0.000        0     0.000
     6408     0.000     0.000     0.000     0.000     0.000        0     0.000
     6409     0.000     0.000     0.000     0.000     0.000        0     0.000
     6410     0.000     0.000     0.000     0.000     0.000        0     0.000
     6411     0.000     0.000     0.000     0.000     0.000        0     0.000
     6412     0.000     0.000     0.000     0.000     0.000        0     0.000
     6413     0.000     0.000     0.000     0.000     0.000        0     0.000
     6414     0.000     0.000     0.000     0.000     0.000        0     0.000
     6415     0.000     0.000     0.000     0.000     0.000        0     0.000
     6416     0.000     0.000     0.000     0.000     0.000        0     0.000
     6417     0.000     0.000     0.000     0.000     0.000        0     0.000
     6418     0.000     0.000     0.000     0.000     0.000        0     0.000
     6419     0.000     0.000     0.000     0.000     0.000        0     0.000
     6420     0.000     0.000     0.000     0.000     0.000        0     0.000
     6421     0.000     0.000     0.000     0.000     0.000        0     0.000
     6422     0.000     0.000     0.000     0.000     0.000        0     0.000
     6423     0.000     0.000     0.000     0.000     0.000        0     0.000
     6424     0.000     0.000     0.000     0.000     0.000        0     0.000
     6425     0.000     0.000     0.000     0.000     0.000        0     0.000
     6426     0.000     0.000     0.000     0.000     0.000        0     0.000
     6427     0.000     0.000     0.000     0.000     0.000        0     0.000
     6428     0.000     0.000     0.000     0.000     0.000        0     0.000
     6429     0.000     0.000     0.000     0.000     0.000        0     0.000
     6430     0.000     0.000     0.000     0.000     0.000        0     0.000
     6431     0.000     0.000     0.000     0.000     0.000        0     0.000
     6432     0.000     0.000     0.000     0.000     0.000        0     0.000
     6433     0.000     0.000     0.000     0.000     0.000        0     0.000
     6434     0.000     0.000     0.000     0.000     0.000        0     0.000
     6435     0.000     0.000     0.000     0.000     0.000        0     0.000
     6436     0.000     0.000     0.000     0.000     0.000        0     0.000
     6437     0.000     0.000     0.000     0.000     0.000        0     0.000
     6438     0.000     0.000     0.000     0.000     0.000        0     0.000
     6439     0.000     0.000     0.000     0.000     0.000        0     0.000
     6440     0.000     0.000     0.000     0.000     0.000        0     0.000
     6441     0.000     0.000     0.000     0.000     0.000        0     0.000
     6442     0.000     0.000     0.000     0.000     0.000        0     0.000
     6443     0.000     0.000     0.000     0.000     0.000        0     0.000
     6444     0.000     0.000     0.000     0.000     0.000        0     0.000
     6445     0.000     0.000     0.000     0.000     0.000        0     0.000
     6446     0.000     0.000     0.000     0.000     0.000        0     0.000
     6447     0.000     0.000     0.000     0.000     0.000        0     0.000
     6448     0.000     0.000     0.000     0.000     0.000        0     0.000
     6449     0.000     0.000     0.000     0.000     0.000        0     0.000
     6450     0.418     0.127     0.546     7.158     0.831        3     1.721
     6451     0.414     0.242     0.546     7.119     0.834       16     0.745
     6452     0.414     0.387     0.545     7.125     0.834       30     0.544
     6453     0.414     0.519     0.548     7.152     0.836       56     0.398
     6454     0.413     0.674     0.544     7.130     0.836       47     0.435
     6455     0.411     0.834     0.546     7.094     0.836       36     0.497
     6456     0.412     0.982     0.545     7.092     0.834       22     0.636
     6457     0.414     1.121     0.532     7.104     0.832       15     0.770
     6458     0.419     1.262     0.534     7.118     0.824        4     1.491
     6459     0.000     0.000     0.000     0.000     0.000        0     0.000
     6460     0.460     0.102     0.550     7.329     0.773      124     0.268
     6461     0.456     0.231     0.547     7.401     0.788      314     0.168
     6462     0.455     0.377     0.547     7.459     0.795      499     0.133
     6463     0.453     0.524     0.546     7.441     0.796      543     0.128
     6464     0.453     0.672     0.548     7.435     0.795      443     0.142
     6465     0.454     0.818     0.548     7.444     0.795      334     0.163
     6466     0.454     0.969     0.549     7.477     0.799      230     0.197
     6467     0.451     1.110     0.543     7.491     0.806      140     0.252
     6468     0.440     1.234     0.527     7.491     0.825       22     0.636
     6469     0.000     0.000     0.000     0.000     0.000        0     0.000
     6470     0.511     0.102     0.549     7.642     0.725      284     0.177
     6471     0.511     0.228     0.549     7.717     0.732      664     0.116
     6472     0.510     0.375     0.547     7.799     0.741      762     0.108
     6473     0.511     0.527     0.550     7.807     0.741      768     0.108
     6474     0.511     0.672     0.547     7.795     0.740      667     0.115
     6475     0.511     0.819     0.546     7.809     0.741      423     0.145
     6476     0.506     0.959     0.548     7.997     0.765      249     0.189
     6477     0.496     1.095     0.535     8.207     0.802       53     0.409
     6478     0.000     0.000     0.000     0.000     0.000        0     0.000
     6479     0.000     0.000     0.000     0.000     0.000        0     0.000
     6480     0.571     0.097     0.548     7.932     0.673      359     0.157
     6481     0.569     0.231     0.548     7.922     0.675      887     0.100
     6482     0.569     0.376     0.548     8.078     0.688      888     0.100
     6483     0.569     0.525     0.547     8.104     0.690      829     0.104
     6484     0.569     0.670     0.549     8.113     0.691      617     0.120
     6485     0.566     0.807     0.544     8.431     0.721      287     0.176
     6486     0.558     0.956     0.540     9.031     0.784       43     0.455
     6487     0.550     1.058     0.509     9.135     0.805        1     2.981
     6488     0.000     0.000     0.000     0.000     0.000        0     0.000
     6489     0.000     0.000     0.000     0.000     0.000        0     0.000
     6490     0.630     0.098     0.550     8.141     0.627      329     0.164
     6491     0.628     0.231     0.548     8.150     0.629      804     0.105
     6492     0.628     0.372     0.549     8.218     0.635      774     0.107
     6493     0.624     0.519     0.543     8.384     0.651      544     0.128
     6494     0.620     0.658     0.540     8.745     0.683      217     0.202
     6495     0.612     0.806     0.540     9.462     0.749       24     0.609
     6496     0.000     0.000     0.000     0.000     0.000        0     0.000
     6497     0.000     0.000     0.000     0.000     0.000        0     0.000
     6498     0.000     0.000     0.000     0.000     0.000        0     0.000
     6499     0.000     0.000     0.000     0.000     0.000        0     0.000
     6500     0.000     0.000     0.000     0.000     0.000        0     0.000
     6501     0.000     0.000     0.000     0.000     0.000        0     0.000
     6502     0.000     0.000     0.000     0.000     0.000        0     0.000
     6503     0.000     0.000     0.000     0.000     0.000        0     0.000
     6504     0.000     0.000     0.000     0.000     0.000        0     0.000
     6505     0.000     0.000     0.000     0.000     0.000        0     0.000
     6506     0.000     0.000     0.000     0.000     0.000        0     0.000
     6507     0.000     0.000     0.000     0.000     0.000        0     0.000
     6508     0.000     0.000     0.000     0.000     0.000        0     0.000
     6509     0.000     0.000     0.000     0.000     0.000        0     0.000
     6510     0.000     0.000     0.000     0.000     0.000        0     0.000
     6511     0.000     0.000     0.000     0.000     0.000        0     0.000
     6512     0.000     0.000     0.000     0.000     0.000        0     0.000
     6513     0.000     0.000     0.000     0.000     0.000        0     0.000
     6514     0.000     0.000     0.000     0.000     0.000        0     0.000
     6515     0.000     0.000     0.000     0.000     0.000        0     0.000
     6516     0.000     0.000     0.000     0.000     0.000        0     0.000
     6517     0.000     0.000     0.000     0.000     0.000        0     0.000
     6518     0.000     0.000     0.000     0.000     0.000        0     0.000
     6519     0.000     0.000     0.000     0.000     0.000        0     0.000
     6520     0.000     0.000     0.000     0.000     0.000        0     0.000
     6521     0.000     0.000     0.000     0.000     0.000        0     0.000
     6522     0.000     0.000     0.000     0.000     0.000        0     0.000
     6523     0.000     0.000     0.000     0.000     0.000        0     0.000
     6524     0.000     0.000     0.000     0.000     0.000        0     0.000
     6525     0.000     0.000     0.000     0.000     0.000        0     0.000
     6526     0.000     0.000     0.000     0.000     0.000        0     0.000
     6527     0.000     0.000     0.000     0.000     0.000        0     0.000
     6528     0.000     0.000     0.000     0.000     0.000        0     0.000
     6529     0.000     0.000     0.000     0.000     0.000        0     0.000
     6530     0.000     0.000     0.000     0.000     0.000        0     0.000
     6531     0.000     0.000     0.000     0.000     0.000        0     0.000
     6532     0.000     0.000     0.000     0.000     0.000        0     0.000
     6533     0.000     0.000     0.000     0.000     0.000        0     0.000
     6534     0.000     0.000     0.000     0.000     0.000        0     0.000
     6535     0.000     0.000     0.000     0.000     0.000        0     0.000
     6536     0.000     0.000     0.000     0.000     0.000        0     0.000
     6537     0.000     0.000     0.000     0.000     0.000        0     0.000
     6538     0.000     0.000     0.000     0.000     0.000        0     0.000
     6539     0.000     0.000     0.000     0.000     0.000        0     0.000
     6540     0.000     0.000     0.000     0.000     0.000        0     0.000
     6541     0.000     0.000     0.000     0.000     0.000        0     0.000
     6542     0.000     0.000     0.000     0.000     0.000        0     0.000
     6543     0.000     0.000     0.000     0.000     0.000        0     0.000
     6544     0.000     0.000     0.000     0.000     0.000        0     0.000
     6545     0.000     0.000     0.000     0.000     0.000        0     0.000
     6546     0.000     0.000     0.000     0.000     0.000        0     0.000
     6547     0.000     0.000     0.000     0.000     0.000        0     0.000
     6548     0.000     0.000     0.000     0.000     0.000        0     0.000
     6549     0.000     0.000     0.000     0.000     0.000        0     0.000
     6550     0.407     0.105     0.610     7.024     0.836        1     2.981
     6551     0.413     0.233     0.651     7.116     0.835       17     0.723
     6552     0.414     0.380     0.643     7.113     0.833       22     0.636
     6553     0.412     0.520     0.641     7.102     0.836       24     0.609
     6554     0.412     0.662     0.647     7.106     0.835       25     0.596
     6555     0.411     0.833     0.645     7.093     0.836       23     0.622
     6556     0.412     0.959     0.642     7.097     0.834       17     0.723
     6557     0.412     1.136     0.628     7.102     0.836       10     0.943
     6558     0.414     1.205     0.623     7.123     0.833        1     2.981
     6559     0.000     0.000     0.000     0.000     0.000        0     0.000
     6560     0.459     0.100     0.651     7.305     0.772       81     0.331
     6561     0.458     0.233     0.648     7.377     0.782      183     0.220
     6562     0.454     0.376     0.648     7.397     0.790      343     0.161
     6563     0.454     0.525     0.649     7.430     0.793      349     0.160
     6564     0.454     0.668     0.646     7.477     0.798      324     0.166
     6565     0.456     0.818     0.648     7.416     0.788      244     0.191
     6566     0.454     0.963     0.645     7.470     0.798      144     0.248
     6567     0.445     1.096     0.632     7.447     0.812       35     0.504
     6568     0.000     0.000     0.000     0.000     0.000        0     0.000
     6569     0.000     0.000     0.000     0.000     0.000        0     0.000
     6570     0.513     0.098     0.650     7.695     0.727      213     0.204
     6571     0.513     0.228     0.650     7.654     0.723      519     0.131
     6572     0.511     0.376     0.646     7.757     0.736      568     0.125
     6573     0.511     0.522     0.647     7.797     0.739      624     0.119
     6574     0.511     0.673     0.649     7.796     0.740      460     0.139
     6575     0.508     0.813     0.645     7.947     0.758      277     0.179
     6576     0.505     0.954     0.630     8.170     0.784       61     0.382
     6577     0.497     1.064     0.620     8.600     0.838        2     2.108
     6578     0.000     0.000     0.000     0.000     0.000        0     0.000
     6579     0.000     0.000     0.000     0.000     0.000        0     0.000
     6580     0.571     0.099     0.647     7.893     0.670      303     0.171
     6581     0.570     0.230     0.647     7.920     0.674      679     0.114
     6582     0.570     0.372     0.649     8.031     0.682      737     0.110
     6583     0.568     0.521     0.646     8.217     0.701      569     0.125
     6584     0.565     0.664     0.640     8.414     0.722      332     0.164
     6585     0.561     0.798     0.631     8.938     0.772       76     0.342
     6586     0.549     0.915     0.625     9.280     0.818        9     0.994
     6587     0.000     0.000     0.000     0.000     0.000        0     0.000
     6588     0.000     0.000     0.000     0.000     0.000        0     0.000
     6589     0.000     0.000     0.000     0.000     0.000        0     0.000
     6590     0.626     0.104     0.642     8.353     0.647      239     0.193
     6591     0.625     0.226     0.643     8.289     0.643      563     0.126
     6592     0.623     0.366     0.638     8.431     0.655      437     0.143
     6593     0.619     0.511     0.634     8.813     0.690      172     0.227
     6594     0.610     0.647     0.631     9.272     0.736       46     0.440
     6595     0.607     0.755     0.641     9.893     0.789        1     2.981
     6596     0.000     0.000     0.000     0.000     0.000        0     0.000
     6597     0.000     0.000     0.000     0.000     0.000        0     0.000
     6598     0.000     0.000     0.000     0.000     0.000        0     0.000
     6599     0.000     0.000     0.000     0.000     0.000        0     0.000
